lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	intended_target_entrez_gene_id	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-2168880	Scavenging of heme from plasma	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2168880	TAS	Binding and Uptake of Ligands by Scavenger Receptors	Vesicle-mediated transport	Binding and Uptake of Ligands by Scavenger Receptors
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-8963901	Chylomicron remodeling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8963901	TAS	Plasma lipoprotein remodeling	Transport of small molecules	Plasma lipoprotein assembly, remodeling, and clearance
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-975634	Retinoid metabolism and transport	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-975634	TAS	Visual phototransduction	Signal Transduction	Signaling by GPCR
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-975634	Retinoid metabolism and transport	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-975634	IEA	Metabolism of fat-soluble vitamins	Metabolism	Metabolism of vitamins and cofactors
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-1369062	ABC transporters in lipid homeostasis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1369062	TAS	ABC-family proteins mediated transport	Transport of small molecules	ABC-family proteins mediated transport
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-381426	TAS	Metabolism of proteins	Metabolism of proteins	Metabolism of proteins
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-3000471	Scavenging by Class B Receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3000471	TAS	Binding and Uptake of Ligands by Scavenger Receptors	Vesicle-mediated transport	Binding and Uptake of Ligands by Scavenger Receptors
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-8957275	Post-translational protein phosphorylation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8957275	TAS	Post-translational protein modification	Metabolism of proteins	Post-translational protein modification
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-975634	Retinoid metabolism and transport	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-975634	IEA	Visual phototransduction	Signal Transduction	Signaling by GPCR
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-3000480	Scavenging by Class A Receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3000480	IEA	Binding and Uptake of Ligands by Scavenger Receptors	Vesicle-mediated transport	Binding and Uptake of Ligands by Scavenger Receptors
APOA1	D006528	{APOA1=1} => {MESH.D006528=1}	0.0152790770190209	0.98989898989899	1.48242169535655	98	49.8781362007176	MESH	Carcinoma, Hepatocellular	MESH	335	R-HSA-8964058	HDL remodeling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8964058	TAS	Plasma lipoprotein remodeling	Transport of small molecules	Plasma lipoprotein assembly, remodeling, and clearance
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-3371497	HSP90 chaperone cycle for steroid hormone receptors (SHR)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3371497	TAS	Cellular responses to stress	Cellular responses to external stimuli	Cellular responses to stress
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-5625886	Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5625886	TAS	RHO GTPases activate PKNs	Signal Transduction	Signaling by Rho GTPases
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-383280	Nuclear Receptor transcription pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-383280	TAS	Generic Transcription Pathway	Gene expression (Transcription)	RNA Polymerase II Transcription
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-8940973	RUNX2 regulates osteoblast differentiation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8940973	IEA	RUNX2 regulates bone development	Gene expression (Transcription)	RNA Polymerase II Transcription
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-8940973	RUNX2 regulates osteoblast differentiation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8940973	TAS	RUNX2 regulates bone development	Gene expression (Transcription)	RNA Polymerase II Transcription
AR	D006528	{AR=1} => {MESH.D006528=1}	0.0779544745868413	0.984251968503937	1.47396500723424	500	35.0746761829236	MESH	Carcinoma, Hepatocellular	MESH	367	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
ARHGAP29	D006528	{ARHGAP29=1} => {MESH.D006528=1}	0.00701590271281572	0.978260869565217	1.46499304632064	45	22.6168003775367	MESH	Carcinoma, Hepatocellular	MESH	9411	R-HSA-194840	Rho GTPase cycle	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-194840	TAS	Signaling by Rho GTPases	Signal Transduction	Signaling by Rho GTPases
ASS1	D006528	{ASS1=1} => {MESH.D006528=1}	0.00748362956033676	0.979591836734694	1.46698623413876	48	24.1416765053129	MESH	Carcinoma, Hepatocellular	MESH	445	R-HSA-70635	Urea cycle	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-70635	TAS	Metabolism of polyamines	Metabolism	Metabolism of amino acids and derivatives
ATG5	D006528	{ATG5=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	9474	R-HSA-936440	Negative regulators of DDX58/IFIH1 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-936440	IEA	DDX58/IFIH1-mediated induction of interferon-alpha/beta	Immune System	Innate Immune System
ATG5	D006528	{ATG5=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	9474	R-HSA-1632852	Macroautophagy	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1632852	TAS	Cellular responses to external stimuli	Cellular responses to external stimuli	Cellular responses to external stimuli
ATG5	D006528	{ATG5=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	9474	R-HSA-8934903	Receptor Mediated Mitophagy	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8934903	TAS	Mitophagy	Mitophagy	Mitophagy
ATG5	D006528	{ATG5=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	9474	R-HSA-1632852	Macroautophagy	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1632852	IEA	Cellular responses to external stimuli	Cellular responses to external stimuli	Cellular responses to external stimuli
ATG5	D006528	{ATG5=1} => {MESH.D006528=1}	0.00779544745868413	0.980392156862745	1.46818475230391	50	25.1594613749114	MESH	Carcinoma, Hepatocellular	MESH	9474	R-HSA-5205685	Pink/Parkin Mediated Mitophagy	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5205685	TAS	Mitophagy	Mitophagy	Mitophagy
BAG2	D006528	{BAG2=1} => {MESH.D006528=1}	0.00670408481446835	0.977272727272727	1.46351325536476	43	21.6014150943398	MESH	Carcinoma, Hepatocellular	MESH	9532	R-HSA-3371453	Regulation of HSF1-mediated heat shock response	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-3371453	TAS	Cellular response to heat stress	Cellular responses to external stimuli	Cellular responses to stress
BBC3	D006528	{BBC3=1} => {MESH.D006528=1}	0.0160586217648893	0.980952380952381	1.46902371501951	103	26.2305023923445	MESH	Carcinoma, Hepatocellular	MESH	27113	R-HSA-139915	Activation of PUMA and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-139915	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
BBC3	D006528	{BBC3=1} => {MESH.D006528=1}	0.0160586217648893	0.980952380952381	1.46902371501951	103	26.2305023923445	MESH	Carcinoma, Hepatocellular	MESH	27113	R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803204	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
BBC3	D006528	{BBC3=1} => {MESH.D006528=1}	0.0160586217648893	0.980952380952381	1.46902371501951	103	26.2305023923445	MESH	Carcinoma, Hepatocellular	MESH	27113	R-HSA-111453	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111453	TAS	Intrinsic Pathway for Apoptosis	Programmed Cell Death	Apoptosis
BHLHE40	D006528	{BHLHE40=1} => {MESH.D006528=1}	0.0126286248830683	0.98780487804878	1.4792856614067	81	41.0590195145169	MESH	Carcinoma, Hepatocellular	MESH	8553	R-HSA-1368108	BMAL1:CLOCK,NPAS2 activates circadian gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1368108	IEA	Circadian Clock	Circadian Clock	Circadian Clock
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-114294	Activation, translocation and oligomerization of BAX	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-114294	TAS	Intrinsic Pathway for Apoptosis	Programmed Cell Death	Apoptosis
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-6803204	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803204	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-111447	Activation of BAD and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111447	TAS	Activation of BH3-only proteins	Programmed Cell Death	Apoptosis
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-111453	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111453	TAS	Intrinsic Pathway for Apoptosis	Programmed Cell Death	Apoptosis
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-75108	Activation, myristolyation of BID and translocation to mitochondria	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-75108	TAS	Intrinsic Pathway for Apoptosis	Programmed Cell Death	Apoptosis
BID	D006528	{BID=1} => {MESH.D006528=1}	0.0261927034611787	0.982456140350877	1.47127566757192	168	28.9594167679222	MESH	Carcinoma, Hepatocellular	MESH	637	R-HSA-111452	Activation and oligomerization of BAK protein	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-111452	TAS	Intrinsic Pathway for Apoptosis	Programmed Cell Death	Apoptosis
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-937041	IKK complex recruitment mediated by RIP1	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-937041	TAS	TRIF(TICAM1)-mediated TLR4 signaling	Immune System	Innate Immune System
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5668541	TNFR2 non-canonical NF-kB pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5668541	TAS	Cytokine Signaling in Immune system	Immune System	Cytokine Signaling in Immune system
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-168927	TICAM1, RIP1-mediated IKK complex recruitment	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-168927	TAS	Toll Like Receptor 3 (TLR3) Cascade	Immune System	Innate Immune System
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5357956	TNFR1-induced NFkappaB signaling pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5357956	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5689880	Ub-specific processing proteases	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5689880	TAS	Deubiquitination	Metabolism of proteins	Post-translational protein modification
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5213460	RIPK1-mediated regulated necrosis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5213460	TAS	Regulated Necrosis	Programmed Cell Death	Regulated Necrosis
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5676594	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5676594	TAS	TNFR2 non-canonical NF-kB pathway	Immune System	Cytokine Signaling in Immune system
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5675482	Regulation of necroptotic cell death	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5675482	TAS	RIPK1-mediated regulated necrosis	Programmed Cell Death	Regulated Necrosis
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-168638	NOD1/2 Signaling Pathway	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-168638	TAS	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	Immune System	Innate Immune System
BIRC3	D006528	{BIRC3=1} => {MESH.D006528=1}	0.0241658871219208	0.981012658227848	1.4691139831598	155	26.6343669250646	MESH	Carcinoma, Hepatocellular	MESH	330	R-HSA-5357905	Regulation of TNFR1 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5357905	TAS	TNF signaling	Signal Transduction	Death Receptor Signalling
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-68877	Mitotic Prometaphase	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-68877	TAS	M Phase	Cell Cycle	Cell Cycle, Mitotic
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-6785807	Interleukin-4 and 13 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785807	TAS	Signaling by Interleukins	Immune System	Cytokine Signaling in Immune system
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-6803205	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6803205	TAS	TP53 Regulates Transcription of Cell Death Genes	Gene expression (Transcription)	RNA Polymerase II Transcription
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-2500257	Resolution of Sister Chromatid Cohesion	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2500257	TAS	Mitotic Prometaphase	Cell Cycle	Cell Cycle, Mitotic
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-141444	TAS	Amplification of signal from the kinetochores	Cell Cycle	Cell Cycle Checkpoints
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-5663220	RHO GTPases Activate Formins	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5663220	TAS	RHO GTPase Effectors	Signal Transduction	Signaling by Rho GTPases
BIRC5	D006528	{BIRC5=1} => {MESH.D006528=1}	0.0374181478016838	0.979591836734694	1.46698623413876	240	25.2406628741034	MESH	Carcinoma, Hepatocellular	MESH	332	R-HSA-8951664	Neddylation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8951664	TAS	Post-translational protein modification	Metabolism of proteins	Post-translational protein modification
