lhs	rhs	rules	support	confidence	lift	count	oddsRatio	source	DiseaseName	Source	Found.identifier.Reactome	intended_target_entrez_gene_id	Entry.Uniprot	ReactomeID	Name	Species	URL	EvidenceCode	Parent.Name	Major	Minor
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	Q5J9B1	R-HSA-211981	Xenobiotics	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211981	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	P04798	R-HSA-2142816	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142816	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	Q5J9B1	R-HSA-2142670	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142670	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	A0N0X8	R-HSA-211981	Xenobiotics	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211981	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	A0N0X8	R-HSA-2142816	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142816	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	Q5J9B1	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	A0N0X8	R-HSA-2142670	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142670	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	Q5J9B1	R-HSA-2142816	Synthesis of (16-20)-hydroxyeicosatetraenoic acids (HETE)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142816	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	P04798	R-HSA-211981	Xenobiotics	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211981	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	P04798	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	P04798	R-HSA-2142670	Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2142670	TAS	Arachidonic acid metabolism	Metabolism	Metabolism of lipids
CYP1A1	D006528	{CYP1A1=1} => {MESH.D006528=1}	0.0954162768942937	0.987096774193548	1.47822524157773	612	44.2412149278126	MESH	Carcinoma, Hepatocellular	MESH	P04798	1543	A0N0X8	R-HSA-1989781	PPARA activates gene expression	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1989781	TAS	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	Metabolism	Metabolism of lipids
CYP2E1	D006528	{CYP2E1=1} => {MESH.D006528=1}	0.0402245088868101	0.992307692307692	1.48602884390883	258	68.2337888198758	MESH	Carcinoma, Hepatocellular	MESH	P05181	1571	P05181	R-HSA-211999	CYP2E1 reactions	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211999	TAS	Xenobiotics	Metabolism	Biological oxidations
CYP2E1	D006528	{CYP2E1=1} => {MESH.D006528=1}	0.0402245088868101	0.992307692307692	1.48602884390883	258	68.2337888198758	MESH	Carcinoma, Hepatocellular	MESH	P05181	1571	P05181	R-HSA-211981	Xenobiotics	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-211981	TAS	Cytochrome P450 - arranged by substrate type	Metabolism	Biological oxidations
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8856825	TAS	Clathrin-mediated endocytosis	Vesicle-mediated transport	Membrane Trafficking
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1236394	Signaling by ERBB4	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236394	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-182971	EGFR downregulation	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-182971	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-180336	SHC1 events in EGFR signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-180336	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-9013507	TAS	Signaling by NOTCH3	Signal Transduction	Signaling by NOTCH
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6811558	TAS	Negative regulation of the PI3K/AKT network	Signal Transduction	Intracellular signaling by second messengers
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-177929	Signaling by EGFR	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-177929	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-9013507	NOTCH3 Activation and Transmission of Signal to the Nucleus	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-9013507	TAS	Signaling by NOTCH3	Signal Transduction	Signaling by NOTCH
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-8856825	Cargo recognition for clathrin-mediated endocytosis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8856825	TAS	Clathrin-mediated endocytosis	Vesicle-mediated transport	Membrane Trafficking
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1236394	Signaling by ERBB4	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236394	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1250196	SHC1 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1250196	TAS	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-212718	EGFR interacts with phospholipase C-gamma	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-212718	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1251932	PLCG1 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1251932	IEA	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-180292	GAB1 signalosome	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-180292	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1963642	PI3K events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1963642	TAS	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-180292	GAB1 signalosome	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-180292	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8866910	TAS	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Gene expression (Transcription)	RNA Polymerase II Transcription
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-212718	EGFR interacts with phospholipase C-gamma	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-212718	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-2179392	EGFR Transactivation by Gastrin	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2179392	TAS	Gastrin-CREB signalling pathway via PKC and MAPK	Signal Transduction	Signaling by GPCR
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-5638303	Inhibition of Signaling by Overexpressed EGFR	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5638303	TAS	Signaling by Overexpressed Wild-Type EGFR in Cancer	Disease	Diseases of signal transduction
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236382	TAS	Signaling by Ligand-Responsive EGFR Variants in Cancer	Disease	Diseases of signal transduction
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1257604	PIP3 activates AKT signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1257604	TAS	Intracellular signaling by second messengers	Signal Transduction	Intracellular signaling by second messengers
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-5673001	RAF/MAP kinase cascade	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5673001	TAS	MAPK1/MAPK3 signaling	Signal Transduction	MAPK family signaling cascades
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-5673001	RAF/MAP kinase cascade	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5673001	TAS	MAPK1/MAPK3 signaling	Signal Transduction	MAPK family signaling cascades
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-177929	Signaling by EGFR	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-177929	TAS	Signaling by Receptor Tyrosine Kinases	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1963640	GRB2 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1963640	IEA	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8866910	TAS	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	Gene expression (Transcription)	RNA Polymerase II Transcription
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-1250196	SHC1 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1250196	TAS	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1251932	PLCG1 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1251932	IEA	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1963640	GRB2 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1963640	IEA	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-8856828	Clathrin-mediated endocytosis	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8856828	TAS	Membrane Trafficking	Vesicle-mediated transport	Membrane Trafficking
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1250196	SHC1 events in ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1250196	IEA	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-1236382	TAS	Signaling by Ligand-Responsive EGFR Variants in Cancer	Disease	Diseases of signal transduction
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6811558	TAS	Negative regulation of the PI3K/AKT network	Signal Transduction	Intracellular signaling by second messengers
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-179812	GRB2 events in EGFR signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-179812	TAS	Signaling by EGFR	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-5637810	Constitutive Signaling by EGFRvIII	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-5637810	TAS	Signaling by EGFRvIII in Cancer	Disease	Diseases of signal transduction
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	Q504U8	R-HSA-6785631	ERBB2 Regulates Cell Motility	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-6785631	TAS	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-8863795	Downregulation of ERBB2 signaling	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-8863795	TAS	Signaling by ERBB2	Signal Transduction	Signaling by Receptor Tyrosine Kinases
EGFR	D006528	{EGFR=1} => {MESH.D006528=1}	0.0394449641409417	0.98443579766537	1.47424030030952	253	33.3828163771712	MESH	Carcinoma, Hepatocellular	MESH	P00533	1956	P00533	R-HSA-2179392	EGFR Transactivation by Gastrin	Homo sapiens	https://reactome.org/PathwayBrowser/#/R-HSA-2179392	TAS	Gastrin-CREB signalling pathway via PKC and MAPK	Signal Transduction	Signaling by GPCR
